id,siruta,numar,adresa,tip,denumire,test,localitate,adresa_full,icon_url
9618,34707,"79",Calea Dejului 79,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 79 (Sieu Magherus),
9617,34707,"81",Calea Dejului 81,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 81 (Sieu Magherus),
9616,34707,"83",Calea Dejului 83,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 83 (Sieu Magherus),
9615,34707,"85",Calea Dejului 85,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 85 (Sieu Magherus),
9614,34707,"87",Calea Dejului 87,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 87 (Sieu Magherus),
9317,34716,"17",Castelului 17,Strada,Castelului,,Arcalia,Castelului 17 (Arcalia),
9316,34716,17 A,Castelului 17 A,Strada,Castelului,,Arcalia,Castelului 17 A (Arcalia),
9315,34716,17 B,Castelului 17 B,Strada,Castelului,,Arcalia,Castelului 17 B (Arcalia),
9314,34716,"19",Castelului 19,Strada,Castelului,,Arcalia,Castelului 19 (Arcalia),
9313,34716,"21",Castelului 21,Strada,Castelului,,Arcalia,Castelului 21 (Arcalia),
9312,34716,21 A,Castelului 21 A,Strada,Castelului,,Arcalia,Castelului 21 A (Arcalia),
9311,34716,"23",Castelului 23,Strada,Castelului,,Arcalia,Castelului 23 (Arcalia),
9310,34716,"25",Castelului 25,Strada,Castelului,,Arcalia,Castelului 25 (Arcalia),
9309,34716,"27",Castelului 27,Strada,Castelului,,Arcalia,Castelului 27 (Arcalia),
9308,34716,"29",Castelului 29,Strada,Castelului,,Arcalia,Castelului 29 (Arcalia),
9307,34716,"31",Castelului 31,Strada,Castelului,,Arcalia,Castelului 31 (Arcalia),
9306,34716,"33",Castelului 33,Strada,Castelului,,Arcalia,Castelului 33 (Arcalia),
9305,34716,"35",Castelului 35,Strada,Castelului,,Arcalia,Castelului 35 (Arcalia),
9304,34716,"37",Castelului 37,Strada,Castelului,,Arcalia,Castelului 37 (Arcalia),
9303,34716,"39",Castelului 39,Strada,Castelului,,Arcalia,Castelului 39 (Arcalia),
9302,34716,"41",Castelului 41,Strada,Castelului,,Arcalia,Castelului 41 (Arcalia),
9301,34716,"43",Castelului 43,Strada,Castelului,,Arcalia,Castelului 43 (Arcalia),
9300,34716,"45",Castelului 45,Strada,Castelului,,Arcalia,Castelului 45 (Arcalia),
9299,34716,"47",Castelului 47,Strada,Castelului,,Arcalia,Castelului 47 (Arcalia),
9298,34716,"49",Castelului 49,Strada,Castelului,,Arcalia,Castelului 49 (Arcalia),
9297,34716,"51",Castelului 51,Strada,Castelului,,Arcalia,Castelului 51 (Arcalia),
9296,34716,"53",Castelului 53,Strada,Castelului,,Arcalia,Castelului 53 (Arcalia),
9295,34716,"55",Castelului 55,Strada,Castelului,,Arcalia,Castelului 55 (Arcalia),
9294,34716,"57",Castelului 57,Strada,Castelului,,Arcalia,Castelului 57 (Arcalia),
9293,34716,"59",Castelului 59,Strada,Castelului,,Arcalia,Castelului 59 (Arcalia),
9292,34716,"61",Castelului 61,Strada,Castelului,,Arcalia,Castelului 61 (Arcalia),
9291,34716,"63",Castelului 63,Strada,Castelului,,Arcalia,Castelului 63 (Arcalia),
9290,34716,"65",Castelului 65,Strada,Castelului,,Arcalia,Castelului 65 (Arcalia),
9289,34716,"67",Castelului 67,Strada,Castelului,,Arcalia,Castelului 67 (Arcalia),
9288,34716,"69",Castelului 69,Strada,Castelului,,Arcalia,Castelului 69 (Arcalia),
9287,34716,"71",Castelului 71,Strada,Castelului,,Arcalia,Castelului 71 (Arcalia),
9286,34716,"73",Castelului 73,Strada,Castelului,,Arcalia,Castelului 73 (Arcalia),
9285,34716,"75",Castelului 75,Strada,Castelului,,Arcalia,Castelului 75 (Arcalia),
9284,34716,"77",Castelului 77,Strada,Castelului,,Arcalia,Castelului 77 (Arcalia),
9283,34716,"79",Castelului 79,Strada,Castelului,,Arcalia,Castelului 79 (Arcalia),
9282,34716,"81",Castelului 81,Strada,Castelului,,Arcalia,Castelului 81 (Arcalia),
9281,34716,"83",Castelului 83,Strada,Castelului,,Arcalia,Castelului 83 (Arcalia),
9280,34716,"87",Castelului 87,Strada,Castelului,,Arcalia,Castelului 87 (Arcalia),
9279,34716,"89",Castelului 89,Strada,Castelului,,Arcalia,Castelului 89 (Arcalia),
9278,34716,"91",Castelului 91,Strada,Castelului,,Arcalia,Castelului 91 (Arcalia),
9277,34716,"93",Castelului 93,Strada,Castelului,,Arcalia,Castelului 93 (Arcalia),
9276,34716,"95",Castelului 95,Strada,Castelului,,Arcalia,Castelului 95 (Arcalia),
9275,34716,95 A,Castelului 95 A,Strada,Castelului,,Arcalia,Castelului 95 A (Arcalia),
9274,34716,95 C,Castelului 95 C,Strada,Castelului,,Arcalia,Castelului 95 C (Arcalia),
9273,34716,"97",Castelului 97,Strada,Castelului,,Arcalia,Castelului 97 (Arcalia),
9272,34716,"99",Castelului 99,Strada,Castelului,,Arcalia,Castelului 99 (Arcalia),
9271,34716,"101",Castelului 101,Strada,Castelului,,Arcalia,Castelului 101 (Arcalia),
9270,34716,"103",Castelului 103,Strada,Castelului,,Arcalia,Castelului 103 (Arcalia),
9269,34716,"105",Castelului 105,Strada,Castelului,,Arcalia,Castelului 105 (Arcalia),
9268,34716,"107",Castelului 107,Strada,Castelului,,Arcalia,Castelului 107 (Arcalia),
9267,34716,"109",Castelului 109,Strada,Castelului,,Arcalia,Castelului 109 (Arcalia),
9266,34716,"111",Castelului 111,Strada,Castelului,,Arcalia,Castelului 111 (Arcalia),
9265,34716,"113",Castelului 113,Strada,Castelului,,Arcalia,Castelului 113 (Arcalia),
9264,34716,"115",Castelului 115,Strada,Castelului,,Arcalia,Castelului 115 (Arcalia),
9263,34716,"117",Castelului 117,Strada,Castelului,,Arcalia,Castelului 117 (Arcalia),
9232,34716,"169",Castelului 169,Strada,Castelului,,Arcalia,Castelului 169 (Arcalia),
9231,34716,"171",Castelului 171,Strada,Castelului,,Arcalia,Castelului 171 (Arcalia),
9230,34716,"173",Castelului 173,Strada,Castelului,,Arcalia,Castelului 173 (Arcalia),
9229,34716,"175",Castelului 175,Strada,Castelului,,Arcalia,Castelului 175 (Arcalia),
9228,34716,"177",Castelului 177,Strada,Castelului,,Arcalia,Castelului 177 (Arcalia),
9227,34716,"179",Castelului 179,Strada,Castelului,,Arcalia,Castelului 179 (Arcalia),
9226,34716,"181",Castelului 181,Strada,Castelului,,Arcalia,Castelului 181 (Arcalia),
9225,34716,181 A,Castelului 181 A,Strada,Castelului,,Arcalia,Castelului 181 A (Arcalia),
9224,34716,"183",Castelului 183,Strada,Castelului,,Arcalia,Castelului 183 (Arcalia),
9223,34716,"185",Castelului 185,Strada,Castelului,,Arcalia,Castelului 185 (Arcalia),
9222,34716,"187",Castelului 187,Strada,Castelului,,Arcalia,Castelului 187 (Arcalia),
9221,34716,"189",Castelului 189,Strada,Castelului,,Arcalia,Castelului 189 (Arcalia),
9220,34716,"191",Castelului 191,Strada,Castelului,,Arcalia,Castelului 191 (Arcalia),
9219,34716,"193",Castelului 193,Strada,Castelului,,Arcalia,Castelului 193 (Arcalia),
9218,34716,"195",Castelului 195,Strada,Castelului,,Arcalia,Castelului 195 (Arcalia),
9217,34716,"197",Castelului 197,Strada,Castelului,,Arcalia,Castelului 197 (Arcalia),
9216,34716,"199",Castelului 199,Strada,Castelului,,Arcalia,Castelului 199 (Arcalia),
9215,34716,147 A,Castelului 147 A,Strada,Castelului,,Arcalia,Castelului 147 A (Arcalia),
9214,34716,"201",Castelului 201,Strada,Castelului,,Arcalia,Castelului 201 (Arcalia),
9213,34716,201 A,Castelului 201 A,Strada,Castelului,,Arcalia,Castelului 201 A (Arcalia),
9212,34716,"203",Castelului 203,Strada,Castelului,,Arcalia,Castelului 203 (Arcalia),
9211,34716,"205",Castelului 205,Strada,Castelului,,Arcalia,Castelului 205 (Arcalia),
9210,34716,"207",Castelului 207,Strada,Castelului,,Arcalia,Castelului 207 (Arcalia),
9209,34716,"209",Castelului 209,Strada,Castelului,,Arcalia,Castelului 209 (Arcalia),
9208,34716,"211",Castelului 211,Strada,Castelului,,Arcalia,Castelului 211 (Arcalia),
9207,34716,"213",Castelului 213,Strada,Castelului,,Arcalia,Castelului 213 (Arcalia),
9206,34716,"144",Castelului 144,Strada,Castelului,,Arcalia,Castelului 144 (Arcalia),
9205,34716,"134",Castelului 134,Strada,Castelului,,Arcalia,Castelului 134 (Arcalia),
9204,34716,"132",Castelului 132,Strada,Castelului,,Arcalia,Castelului 132 (Arcalia),
9203,34716,"130",Castelului 130,Strada,Castelului,,Arcalia,Castelului 130 (Arcalia),
9201,34716,"124",Castelului 124,Strada,Castelului,,Arcalia,Castelului 124 (Arcalia),
9200,34716,"120",Castelului 120,Strada,Castelului,,Arcalia,Castelului 120 (Arcalia),
9183,34716,"82",Castelului 82,Strada,Castelului,,Arcalia,Castelului 82 (Arcalia),
9182,34716,"80",Castelului 80,Strada,Castelului,,Arcalia,Castelului 80 (Arcalia),
9181,34716,"78",Castelului 78,Strada,Castelului,,Arcalia,Castelului 78 (Arcalia),
9180,34716,"76",Castelului 76,Strada,Castelului,,Arcalia,Castelului 76 (Arcalia),
9179,34716,"74",Castelului 74,Strada,Castelului,,Arcalia,Castelului 74 (Arcalia),
9178,34716,"72",Castelului 72,Strada,Castelului,,Arcalia,Castelului 72 (Arcalia),
9177,34716,"70",Castelului 70,Strada,Castelului,,Arcalia,Castelului 70 (Arcalia),
9176,34716,"68",Castelului 68,Strada,Castelului,,Arcalia,Castelului 68 (Arcalia),
9175,34716,"66",Castelului 66,Strada,Castelului,,Arcalia,Castelului 66 (Arcalia),
9174,34716,"62",Castelului 62,Strada,Castelului,,Arcalia,Castelului 62 (Arcalia),
9173,34716,"60",Castelului 60,Strada,Castelului,,Arcalia,Castelului 60 (Arcalia),
9172,34716,"58",Castelului 58,Strada,Castelului,,Arcalia,Castelului 58 (Arcalia),
9171,34716,"56",Castelului 56,Strada,Castelului,,Arcalia,Castelului 56 (Arcalia),
9170,34716,"54",Castelului 54,Strada,Castelului,,Arcalia,Castelului 54 (Arcalia),
9169,34716,"52",Castelului 52,Strada,Castelului,,Arcalia,Castelului 52 (Arcalia),
9168,34716,"50",Castelului 50,Strada,Castelului,,Arcalia,Castelului 50 (Arcalia),
9167,34716,"48",Castelului 48,Strada,Castelului,,Arcalia,Castelului 48 (Arcalia),
9166,34716,"46",Castelului 46,Strada,Castelului,,Arcalia,Castelului 46 (Arcalia),
9165,34716,"44",Castelului 44,Strada,Castelului,,Arcalia,Castelului 44 (Arcalia),
9164,34716,"42",Castelului 42,Strada,Castelului,,Arcalia,Castelului 42 (Arcalia),
9163,34716,"40",Castelului 40,Strada,Castelului,,Arcalia,Castelului 40 (Arcalia),
9162,34716,"38",Castelului 38,Strada,Castelului,,Arcalia,Castelului 38 (Arcalia),
9161,34716,"36",Castelului 36,Strada,Castelului,,Arcalia,Castelului 36 (Arcalia),
9160,34716,"34",Castelului 34,Strada,Castelului,,Arcalia,Castelului 34 (Arcalia),
9159,34716,"32",Castelului 32,Strada,Castelului,,Arcalia,Castelului 32 (Arcalia),
9158,34716,"30",Castelului 30,Strada,Castelului,,Arcalia,Castelului 30 (Arcalia),
9157,34716,"26",Castelului 26,Strada,Castelului,,Arcalia,Castelului 26 (Arcalia),
9156,34716,"24",Castelului 24,Strada,Castelului,,Arcalia,Castelului 24 (Arcalia),
9155,34716,"22",Castelului 22,Strada,Castelului,,Arcalia,Castelului 22 (Arcalia),
9154,34716,"18",Castelului 18,Strada,Castelului,,Arcalia,Castelului 18 (Arcalia),
9153,34716,"16",Castelului 16,Strada,Castelului,,Arcalia,Castelului 16 (Arcalia),
9152,34716,"14",Castelului 14,Strada,Castelului,,Arcalia,Castelului 14 (Arcalia),
9151,34716,"10",Castelului 10,Strada,Castelului,,Arcalia,Castelului 10 (Arcalia),
9150,34716,"8",Castelului 8,Strada,Castelului,,Arcalia,Castelului 8 (Arcalia),
9149,34716,"6",Castelului 6,Strada,Castelului,,Arcalia,Castelului 6 (Arcalia),
9148,34716,"4",Castelului 4,Strada,Castelului,,Arcalia,Castelului 4 (Arcalia),
9147,34716,"2",Castelului 2,Strada,Castelului,,Arcalia,Castelului 2 (Arcalia),
9037,34716,23 A,Castelului 23 A,Strada,Castelului,,Arcalia,Castelului 23 A (Arcalia),
9036,34716,189 A,Castelului 189 A,Strada,Castelului,,Arcalia,Castelului 189 A (Arcalia),
9035,34716,185 A,Castelului 185 A,Strada,Castelului,,Arcalia,Castelului 185 A (Arcalia),
9034,34716,185 B,Castelului 185 B,Strada,Castelului,,Arcalia,Castelului 185 B (Arcalia),
9033,34716,185 C,Castelului 185 C,Strada,Castelului,,Arcalia,Castelului 185 C (Arcalia),
9031,34716,"146",Castelului 146,Strada,Castelului,,Arcalia,Castelului 146 (Arcalia),
9030,34716,203 A,Castelului 203 A,Strada,Castelului,,Arcalia,Castelului 203 A (Arcalia),
8612,34716,"2",Morii 2,Strada,Morii,,Arcalia,Morii 2 (Arcalia),
8611,34716,"6",Morii 6,Strada,Morii,,Arcalia,Morii 6 (Arcalia),
8566,34716,"1",Parcului 1,Strada,Parcului,,Arcalia,Parcului 1 (Arcalia),
8565,34716,"3",Parcului 3,Strada,Parcului,,Arcalia,Parcului 3 (Arcalia),
8564,34716,"5",Parcului 5,Strada,Parcului,,Arcalia,Parcului 5 (Arcalia),
8563,34716,"6",Parcului 6,Strada,Parcului,,Arcalia,Parcului 6 (Arcalia),
8562,34716,"4",Parcului 4,Strada,Parcului,,Arcalia,Parcului 4 (Arcalia),
8561,34716,"2",Parcului 2,Strada,Parcului,,Arcalia,Parcului 2 (Arcalia),
8535,34707,"17",Primăriei 17,Strada,Primăriei,,Sieu Magherus,Primăriei 17 (Sieu Magherus),
8534,34707,"19",Primăriei 19,Strada,Primăriei,,Sieu Magherus,Primăriei 19 (Sieu Magherus),
8533,34707,"21",Primăriei 21,Strada,Primăriei,,Sieu Magherus,Primăriei 21 (Sieu Magherus),
8532,34707,"23",Primăriei 23,Strada,Primăriei,,Sieu Magherus,Primăriei 23 (Sieu Magherus),
8531,34707,"25",Primăriei 25,Strada,Primăriei,,Sieu Magherus,Primăriei 25 (Sieu Magherus),
8530,34707,"27",Primăriei 27,Strada,Primăriei,,Sieu Magherus,Primăriei 27 (Sieu Magherus),
8529,34707,"29",Primăriei 29,Strada,Primăriei,,Sieu Magherus,Primăriei 29 (Sieu Magherus),
8528,34707,"31",Primăriei 31,Strada,Primăriei,,Sieu Magherus,Primăriei 31 (Sieu Magherus),
8527,34707,"18",Primăriei 18,Strada,Primăriei,,Sieu Magherus,Primăriei 18 (Sieu Magherus),
8526,34707,"16",Primăriei 16,Strada,Primăriei,,Sieu Magherus,Primăriei 16 (Sieu Magherus),
8525,34707,"14",Primăriei 14,Strada,Primăriei,,Sieu Magherus,Primăriei 14 (Sieu Magherus),
8524,34707,"12",Primăriei 12,Strada,Primăriei,,Sieu Magherus,Primăriei 12 (Sieu Magherus),
8523,34707,"10",Primăriei 10,Strada,Primăriei,,Sieu Magherus,Primăriei 10 (Sieu Magherus),
8381,34716,"2",Șieului 2,Strada,Șieului,,Arcalia,Șieului 2 (Arcalia),
8380,34716,"8",Șieului 8,Strada,Șieului,,Arcalia,Șieului 8 (Arcalia),
8379,34716,"1",Șieului 1,Strada,Șieului,,Arcalia,Șieului 1 (Arcalia),
8378,34716,"3",Șieului 3,Strada,Șieului,,Arcalia,Șieului 3 (Arcalia),
8377,34716,"5",Șieului 5,Strada,Șieului,,Arcalia,Șieului 5 (Arcalia),
8376,34716,"15",Șieului 15,Strada,Șieului,,Arcalia,Șieului 15 (Arcalia),
8375,34716,"18",Șieului 18,Strada,Șieului,,Arcalia,Șieului 18 (Arcalia),
8245,34716,"2",Trandafirilor 2,Strada,Trandafirilor,,Arcalia,Trandafirilor 2 (Arcalia),
8244,34716,"6",Trandafirilor 6,Strada,Trandafirilor,,Arcalia,Trandafirilor 6 (Arcalia),
8243,34716,6 A,Trandafirilor 6 A,Strada,Trandafirilor,,Arcalia,Trandafirilor 6 A (Arcalia),
8242,34716,6 B,Trandafirilor 6 B,Strada,Trandafirilor,,Arcalia,Trandafirilor 6 B (Arcalia),
8241,34716,8 A,Trandafirilor 8 A,Strada,Trandafirilor,,Arcalia,Trandafirilor 8 A (Arcalia),
8240,34716,"8",Trandafirilor 8,Strada,Trandafirilor,,Arcalia,Trandafirilor 8 (Arcalia),
8239,34716,"10",Trandafirilor 10,Strada,Trandafirilor,,Arcalia,Trandafirilor 10 (Arcalia),
8238,34716,"12",Trandafirilor 12,Strada,Trandafirilor,,Arcalia,Trandafirilor 12 (Arcalia),
8237,34716,"14",Trandafirilor 14,Strada,Trandafirilor,,Arcalia,Trandafirilor 14 (Arcalia),
8236,34716,"16",Trandafirilor 16,Strada,Trandafirilor,,Arcalia,Trandafirilor 16 (Arcalia),
8208,34716,"3",Trandafirilor 3,Strada,Trandafirilor,,Arcalia,Trandafirilor 3 (Arcalia),
8207,34716,"1",Trandafirilor 1,Strada,Trandafirilor,,Arcalia,Trandafirilor 1 (Arcalia),
8115,34716,"22",Valea Viilor 22,Strada,Valea Viilor,,Arcalia,Valea Viilor 22 (Arcalia),
8114,34716,"24",Valea Viilor 24,Strada,Valea Viilor,,Arcalia,Valea Viilor 24 (Arcalia),
8113,34716,26 A,Valea Viilor 26 A,Strada,Valea Viilor,,Arcalia,Valea Viilor 26 A (Arcalia),
8112,34716,"26",Valea Viilor 26,Strada,Valea Viilor,,Arcalia,Valea Viilor 26 (Arcalia),
8111,34716,26 B,Valea Viilor 26 B,Strada,Valea Viilor,,Arcalia,Valea Viilor 26 B (Arcalia),
8110,34716,"28",Valea Viilor 28,Strada,Valea Viilor,,Arcalia,Valea Viilor 28 (Arcalia),
8109,34716,"30",Valea Viilor 30,Strada,Valea Viilor,,Arcalia,Valea Viilor 30 (Arcalia),
8108,34716,"32",Valea Viilor 32,Strada,Valea Viilor,,Arcalia,Valea Viilor 32 (Arcalia),
8107,34716,"34",Valea Viilor 34,Strada,Valea Viilor,,Arcalia,Valea Viilor 34 (Arcalia),
8106,34716,"36",Valea Viilor 36,Strada,Valea Viilor,,Arcalia,Valea Viilor 36 (Arcalia),
8105,34716,"38",Valea Viilor 38,Strada,Valea Viilor,,Arcalia,Valea Viilor 38 (Arcalia),
8104,34716,"40",Valea Viilor 40,Strada,Valea Viilor,,Arcalia,Valea Viilor 40 (Arcalia),
8103,34716,"42",Valea Viilor 42,Strada,Valea Viilor,,Arcalia,Valea Viilor 42 (Arcalia),
8102,34716,"44",Valea Viilor 44,Strada,Valea Viilor,,Arcalia,Valea Viilor 44 (Arcalia),
8101,34716,"50",Valea Viilor 50,Strada,Valea Viilor,,Arcalia,Valea Viilor 50 (Arcalia),
8100,34716,"13",Valea Viilor 13,Strada,Valea Viilor,,Arcalia,Valea Viilor 13 (Arcalia),
8099,34716,"11",Valea Viilor 11,Strada,Valea Viilor,,Arcalia,Valea Viilor 11 (Arcalia),
8098,34716,"9",Valea Viilor 9,Strada,Valea Viilor,,Arcalia,Valea Viilor 9 (Arcalia),
8097,34716,"7",Valea Viilor 7,Strada,Valea Viilor,,Arcalia,Valea Viilor 7 (Arcalia),
8096,34716,7 A,Valea Viilor 7 A,Strada,Valea Viilor,,Arcalia,Valea Viilor 7 A (Arcalia),
8095,34716,"5",Valea Viilor 5,Strada,Valea Viilor,,Arcalia,Valea Viilor 5 (Arcalia),
8094,34716,"3",Valea Viilor 3,Strada,Valea Viilor,,Arcalia,Valea Viilor 3 (Arcalia),
8093,34716,"1",Valea Viilor 1,Strada,Valea Viilor,,Arcalia,Valea Viilor 1 (Arcalia),
9855,34707,"1",Agronomului 1,Strada,Agronomului,,Sieu Magherus,Agronomului 1 (Sieu Magherus),
9854,34725,"4",Bisericii 4,Strada,Bisericii,,Chintelnic,Bisericii 4 (Chintelnic),
9853,34725,"9",Bisericii 9,Strada,Bisericii,,Chintelnic,Bisericii 9 (Chintelnic),
9852,34725,"7",Bisericii 7,Strada,Bisericii,,Chintelnic,Bisericii 7 (Chintelnic),
9851,34725,"5",Bisericii 5,Strada,Bisericii,,Chintelnic,Bisericii 5 (Chintelnic),
9850,34725,"22",Bisericii 22,Strada,Bisericii,,Chintelnic,Bisericii 22 (Chintelnic),
9849,34725,"20",Bisericii 20,Strada,Bisericii,,Chintelnic,Bisericii 20 (Chintelnic),
9848,34725,"18",Bisericii 18,Strada,Bisericii,,Chintelnic,Bisericii 18 (Chintelnic),
9847,34725,"16",Bisericii 16,Strada,Bisericii,,Chintelnic,Bisericii 16 (Chintelnic),
9846,34725,"14",Bisericii 14,Strada,Bisericii,,Chintelnic,Bisericii 14 (Chintelnic),
9845,34725,"12",Bisericii 12,Strada,Bisericii,,Chintelnic,Bisericii 12 (Chintelnic),
9844,34725,"10",Bisericii 10,Strada,Bisericii,,Chintelnic,Bisericii 10 (Chintelnic),
9843,34725,"8",Bisericii 8,Strada,Bisericii,,Chintelnic,Bisericii 8 (Chintelnic),
9842,34725,"6",Bisericii 6,Strada,Bisericii,,Chintelnic,Bisericii 6 (Chintelnic),
9841,34725,"2",Bisericii 2,Strada,Bisericii,,Chintelnic,Bisericii 2 (Chintelnic),
9836,34734,"2",Bisericii 2,Strada,Bisericii,,Crainimat,Bisericii 2 (Crainimat),
9835,34734,"4",Bisericii 4,Strada,Bisericii,,Crainimat,Bisericii 4 (Crainimat),
9834,34734,"6",Bisericii 6,Strada,Bisericii,,Crainimat,Bisericii 6 (Crainimat),
9833,34734,"8",Bisericii 8,Strada,Bisericii,,Crainimat,Bisericii 8 (Crainimat),
9832,34734,"10",Bisericii 10,Strada,Bisericii,,Crainimat,Bisericii 10 (Crainimat),
9831,34734,"12",Bisericii 12,Strada,Bisericii,,Crainimat,Bisericii 12 (Crainimat),
9830,34734,"14",Bisericii 14,Strada,Bisericii,,Crainimat,Bisericii 14 (Crainimat),
9829,34734,"16",Bisericii 16,Strada,Bisericii,,Crainimat,Bisericii 16 (Crainimat),
9828,34734,"18",Bisericii 18,Strada,Bisericii,,Crainimat,Bisericii 18 (Crainimat),
9827,34734,"20",Bisericii 20,Strada,Bisericii,,Crainimat,Bisericii 20 (Crainimat),
9826,34734,"22",Bisericii 22,Strada,Bisericii,,Crainimat,Bisericii 22 (Crainimat),
9825,34734,"24",Bisericii 24,Strada,Bisericii,,Crainimat,Bisericii 24 (Crainimat),
9824,34734,"7",Bisericii 7,Strada,Bisericii,,Crainimat,Bisericii 7 (Crainimat),
9823,34734,5 A,Bisericii 5 A,Strada,Bisericii,,Crainimat,Bisericii 5 A (Crainimat),
9822,34734,"5",Bisericii 5,Strada,Bisericii,,Crainimat,Bisericii 5 (Crainimat),
9821,34734,"3",Bisericii 3,Strada,Bisericii,,Crainimat,Bisericii 3 (Crainimat),
9803,34761,"2",Brândușei 2,Strada,Brândușei,,Valea Magherusului,Brândușei 2 (Valea Magherusului),
9802,34761,"4",Brândușei 4,Strada,Brândușei,,Valea Magherusului,Brândușei 4 (Valea Magherusului),
9801,34761,"6",Brândușei 6,Strada,Brândușei,,Valea Magherusului,Brândușei 6 (Valea Magherusului),
9800,34761,"8",Brândușei 8,Strada,Brândușei,,Valea Magherusului,Brândușei 8 (Valea Magherusului),
9799,34761,"10",Brândușei 10,Strada,Brândușei,,,Brândușei 10 (),
9729,34707,"36",Calea Dejului 36,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 36 (Sieu Magherus),
9728,34707,"38",Calea Dejului 38,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 38 (Sieu Magherus),
9727,34707,"40",Calea Dejului 40,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 40 (Sieu Magherus),
9726,34707,"42",Calea Dejului 42,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 42 (Sieu Magherus),
9725,34707,"44",Calea Dejului 44,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 44 (Sieu Magherus),
9724,34707,"46",Calea Dejului 46,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 46 (Sieu Magherus),
9723,34707,"48",Calea Dejului 48,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 48 (Sieu Magherus),
9722,34707,"50",Calea Dejului 50,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 50 (Sieu Magherus),
9721,34707,"52",Calea Dejului 52,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 52 (Sieu Magherus),
9720,34707,"54",Calea Dejului 54,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 54 (Sieu Magherus),
9719,34707,"56",Calea Dejului 56,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 56 (Sieu Magherus),
9718,34707,"58",Calea Dejului 58,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 58 (Sieu Magherus),
9717,34707,"60",Calea Dejului 60,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 60 (Sieu Magherus),
9716,34707,"62",Calea Dejului 62,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 62 (Sieu Magherus),
9715,34707,"66",Calea Dejului 66,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 66 (Sieu Magherus),
9714,34707,"68",Calea Dejului 68,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 68 (Sieu Magherus),
9713,34707,68 A,Calea Dejului 68 A,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 68 A (Sieu Magherus),
9712,34707,"70",Calea Dejului 70,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 70 (Sieu Magherus),
9689,34707,"116",Calea Dejului 116,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 116 (Sieu Magherus),
9688,34707,"118",Calea Dejului 118,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 118 (Sieu Magherus),
9687,34707,"120",Calea Dejului 120,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 120 (Sieu Magherus),
9686,34707,"122",Calea Dejului 122,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 122 (Sieu Magherus),
9685,34707,"124",Calea Dejului 124,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 124 (Sieu Magherus),
9684,34707,"126",Calea Dejului 126,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 126 (Sieu Magherus),
9683,34707,"128",Calea Dejului 128,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 128 (Sieu Magherus),
9682,34707,"130",Calea Dejului 130,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 130 (Sieu Magherus),
9681,34707,"132",Calea Dejului 132,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 132 (Sieu Magherus),
9680,34707,"134",Calea Dejului 134,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 134 (Sieu Magherus),
9679,34707,"136",Calea Dejului 136,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 136 (Sieu Magherus),
9678,34707,"138",Calea Dejului 138,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 138 (Sieu Magherus),
9677,34707,"140",Calea Dejului 140,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 140 (Sieu Magherus),
9676,34707,"144",Calea Dejului 144,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 144 (Sieu Magherus),
9675,34707,"146",Calea Dejului 146,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 146 (Sieu Magherus),
9674,34707,"148",Calea Dejului 148,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 148 (Sieu Magherus),
9673,34707,"150",Calea Dejului 150,Strada,Calea Dejului,,Sieu Magherus,Calea Dejului 150 (Sieu Magherus),
